,tokens,full_name,dof,year,month,date,hour,sentiment,text
1680,"['dame', 'fuego', 'dame', 'dame', 'fuego']","Sydney, New South Wales",3,2022,2,10,1,0.3333333333333333,"dame fuego, dame dame fuego 🎶"
1681,"['this', 'one', 'got', 'working', 'hard', 'nerdlegame']","Sydney, New South Wales",3,2022,2,10,1,-0.07692307692307693,"This one got me working hard
nerdlegame 22 3/6

⬛🟩⬛⬛⬛🟩🟪⬛
🟩🟩⬛🟪🟪🟩⬛⬛
🟩🟩🟩🟩🟩🟩🟩🟩"
1682,[''],"Sydney, New South Wales",3,2022,2,10,1,-0.3333333333333333,@Dazza_20 No
1683,"['reading', 'this', 'made', 'think', 'was', 'the', 'throng', 'the', 'election', 'much', 'politics', 'that', 'debatable', 'what', 'the', 'quad', 'means', 'for', 'australian', 'business']","Victoria, Australia",3,2022,2,10,1,0.0,Reading this made me think I was in the throng of the election !   So much politics that is debatable.    What the Quad means for Australian business https://t.co/75Aaluf9gI
1684,"['great', 'news', 'pl2xucb']","Central Coast, New South Wales",3,2022,2,10,1,0.42857142857142855,Great News !!! 👏🏻👏🏻👏🏻💥 https://t.co/h26pL2xucB
1685,"['this', 'perfectly', 'crafted', 'tweet', 'just', 'reading', 'the', 'prose', 'gives', 'pleasure']","Melbourne, Victoria",3,2022,2,10,1,0.35294117647058826,This is a perfectly crafted tweet. Just reading the prose gives me pleasure. https://t.co/HsyVtSa4wE
1686,"['interested', 'know', 'what', 'and', 'think', 'this', 'surely', 'this', 'goes', 'against', 'everything', 'you', 'were', 'saying', 'are', 'you', 'just', 'angry', 'less', 'because', 'labor', 'govt', 'doing']","Melbourne, Victoria",3,2022,2,10,1,-0.02702702702702703,"Interested to know what @TamePunk and @BrittHiggins_ think of this. 
Surely, this goes against everything you were saying. Are you just as angry or less so because it's a Labor govt.  doing it? https://t.co/nou2Iz33GM"
1687,"['schedule', 'for', 'our', 'men', 'grade', 'upcoming', 'trials', 'yi5o']","Sydney, New South Wales",3,2022,2,10,1,0.0625,"🔴⚫️🦁🦁

Schedule for our Men’s 1️⃣st Grade upcoming trials 👇

#Lions #BCLFC https://t.co/P0D8THyI5O"
1688,"['present', 'from', 'brother', 'here', 'love', 'chosenandfreeco', 'hoodie', 'definitely', 'worth', 'the', 'wait', 'now', 'hope', 'for', 'cold', 'weather', 'wear', 'woy', 'woy']","Central Coast, New South Wales",3,2022,2,10,1,0.1891891891891892,"My Christmas Present from my brother is here…… I love my @chosenandfreeco hoodie, definitely worth the wait. Now to hope for cold weather to wear it. @ Woy Woy, New South Wales, Australia https://t.co/rOGuYZl20G"
1689,"['more', 'wildlife', 'the', 'vertical', 'garden', 'pretty', 'sure', 'this', 'one', 'won', 'eating', 'the', 'strawberries']","Sydney, New South Wales",3,2022,2,10,1,0.05,More wildlife in the vertical garden. I'm pretty sure this one won't be eating the strawberries. https://t.co/6TBhVCIR03
1690,"['let', 'join']","Sydney, New South Wales",3,2022,2,10,1,0.1111111111111111,https://t.co/FRL24NDqA8 @GanjaGators let’s go join 🐊
1691,"['futurama', 'without', 'not', 'futurama', 'mon', 'hulu', 'get', 'friend', 'back', 'the', 'show']","Brisbane, Queensland",3,2022,2,10,1,0.05263157894736842,Futurama without @TheJohnDiMaggio is not Futurama. C’mon Hulu! Get my friend back on the show! https://t.co/8PLZWjIlmf
1692,"['how', 'did', 'health', 'bureaucrats', 'put', 'one', 'over', 'premiers', 'amp', 'politicians', 'relegating', 'them', 'one', 'side', 'while', 'the', 'bureaucracy', 'covid', 'shut', 'down', 'the', 'country', 'more', 'than', 'conjecture', 'amp', 'fear', 'mongering', 'what', 'legislation', 'did', 'they', 'use', 'politicians', 'job', 'protect', 'people', 'from', 'bureaucracy', 'big', 'fail']","Gold Coast, Queensland",3,2022,2,10,23,-0.10204081632653061,"@maree_tan @mcygan67 How did health Bureaucrats put one over on premiers&amp;politicians relegating them to one side while the bureaucracy Covid shut down the country on no more than conjecture&amp;fear mongering. What legislation did they use?

Politicians job is protect people from bureaucracy...BIG FAIL"
1693,"['pure', 'spin', 'everyone', 'sees', 'through', 'your', 'bullshit', 'some']","Adelaide, South Australia",3,2022,2,10,11,-0.25,@DanielGannon @PwC_AU Pure SPIN. Everyone sees through your bullshit !!!’nn some.
1694,"['desert', 'dreamin', 'warm', 'humid', 'day', 'good', 'morning', 'wishing', 'everyone', 'beautiful', 'day']","Perth, Western Australia",3,2022,2,10,1,0.5238095238095238,"Desert dreamin’ on a warm humid day 💙 Good morning, Twitter! Wishing everyone a beautiful day ☀️ https://t.co/ibkRjd3DJz"
1695,"['thanks', 'was', 'such', 'beautiful', 'morning']","Perth, Western Australia",3,2022,2,10,11,0.625,@CahnButler Thanks! It was such a beautiful morning!
1696,"['arse', 'thought', 'was', 'just', 'the', 'tummy', 'young', 'magic', 'developing', 'quickly', 'wishing', 'easier', 'days', 'ahead']","Melbourne, Victoria",3,2022,2,10,1,0.05263157894736842,@MoistenedTart Arse? Thought it was just the tummy. Young E's magic is developing quickly 😎🔥💐. Wishing easier days ahead.
1697,"['happy', 'meal', 'before', 'work']","Parramatta, Sydney",3,2022,2,10,1,0.2727272727272727,My happy meal before work #KFC #oporto https://t.co/HzL0zq8utR
1698,"['understood', 'with', 'change', 'close', 'and', 'casual', 'contact', 'rules']","Margaret River, Western Australia",3,2022,2,10,3,0.0,@winestein32 Understood it is to do with change of close and casual contact rules.
1699,"['will', 'also', 'explaining', 'why', 'she', 'being', 'used', 'political', 'prop', 'wasn', 'been', 'referred', 'political', 'shield', 'humiliation', 'enough', 'can', 'defend', 'himself', 'against', 'being', 'recognised', 'lying', 'hypocrite', 'itself', 'dismemberment']","Melbourne, Victoria",3,2022,2,10,1,-0.06976744186046512,"Will Jenny also be explaining why she's being used as a political prop, wasn't been referred to as a political shield humiliation enough? Can't #ScottyTheCompletePsycho defend himself against being recognised as a lying hypocrite itself? #NPC dismemberment. #auspol #justwhy https://t.co/Zp54NyKVOO"
1700,"['let', 'them', 'try', 'fight', 'election', 'that', 'one']","Sydney, New South Wales",3,2022,2,10,2,-0.08333333333333333,@forbestonow @GrogsGamut Let them try to fight an election on that one.
1701,"['sadly', 'they', 'will', 'still', 'try']","Sydney, New South Wales",3,2022,2,10,2,-0.2857142857142857,"@forbestonow @GrogsGamut Sadly, they will still try."
1702,"['course', 'the', 'called', 'religious', 'discrimination', 'was', 'just', 'blind']","Sydney, New South Wales",3,2022,2,10,2,-0.07692307692307693,"@GrogsGamut @forbestonow Of course, the so called “religious discrimination” was just a blind."
1703,"['many', 'people', 'either', 'don', 'know', 'don', 'remember', 'how', 'effective', 'was', 'leader', 'the', 'house', 'and', 'minister', 'the', 'gillard', 'minority', 'government']","Sydney, New South Wales",3,2022,2,10,3,0.07142857142857142,@GrogsGamut @gilmae Many people either don’t know or don’t remember how effective Anthony Albanese was as leader of the house and a minister in the Gillard minority government.
1704,"['this', 'also', 'show', 'how', 'utterly', 'shameless', 'and', 'confirms', 'that', 'all', 'those', 'tweets', 'leaked', 'from', 'his', 'fellow', 'lnp', 'mates', 'where', 'verified']","Sydney, New South Wales",3,2022,2,10,2,-0.043478260869565216,"@GrogsGamut This also show how utterly shameless Morrison is, and confirms that all those tweets leaked from his fellow LNP mates where   verified!"
1705,"['hope', 'you', 'okay', 'dannii']","Brisbane, Queensland",3,2022,2,10,2,0.4,@DanniStoyles Hope you're okay Dannii
1706,"['loving', 'this']","Brisbane, Queensland",3,2022,2,10,1,0.7142857142857143,Loving this. 💞 https://t.co/eytqDCnpqU
1707,[''],"Adelaide, South Australia",3,2022,2,10,1,0.0,https://t.co/ySTBMvAXqb
1708,"['jenny', 'has', 'way', 'clarifying', 'things']","Sydney, New South Wales",3,2022,2,10,1,0.0,"@ItsBouquet ""Jenny has a way of clarifying things."" 🙄"
1709,"['twas', 'fine', 'day', 'never', 'forget']","Wangaratta, Victoria",3,2022,2,10,1,0.1,Twas a fine day. Never forget. https://t.co/SbrSgasLBw
1710,"['available', 'now', 'different', 'colours', 'these', 'towel', 'scrunchies', 'are', 'different', 'from', 'the', 'normal', 'scrunchies', 'because', 'they', 'can', 'absorb', 'water', 'like', 'towel', 'check', 'them', 'out']","Melbourne, Victoria",3,2022,2,10,1,0.05555555555555555,"Available now!
#towelscrunchies in 7 different colours. 

These towel scrunchies are different from the normal scrunchies because they can absorb water like a towel.

Check them out at https://t.co/vzWT6rqqEj https://t.co/2xGuEFhomm"
1711,"['coming', 'from', 'this', 'says', 'something']","Melbourne, Victoria",3,2022,2,10,2,0.0,@TimothyJ_23 Coming from Eric Abetz… this says something.
1712,"['person', 'who', 'lives', 'regional', 'and', 'has', 'just', 'finished', 'her', 'journo', 'quals', 'uni', 'were', 'told', 'repeatedly', 'that', 'region', 'was', 'only', 'stepping', 'stone', 'not', 'career', 'didn', 'agree', 'this', 'was', 'only', 'one', 'lecture', 'but', 'was', 'the', 'one', 'who', 'help', 'career', 'direction']","Mirboo North, Victoria",3,2022,2,10,2,0.058823529411764705,"@PercyKaren @della79 @walkleys As a person who lives regional and has just finished her journo quals at uni, we were told (repeatedly) that region was only a stepping stone, not a career 

I didn't agree!

(This was only by one lecture, but it was the one who help in career direction)"
1713,"['flaco', 'prestame', 'para', 'abono']","Sydney, New South Wales",3,2022,2,10,1,0.0,@Ricardo_1860 Flaco prestame para mi abono pe
1714,"['todo', 'suma']","Sydney, New South Wales",3,2022,2,10,1,0.0,@Ricardo_1860 Todo suma
1715,"['got', 'evidence', 'theaus', 'gov', 'corrupt', 'politicians', 'bureaucrats', 'are', 'covering', 'war', 'crimes', 'for', 'national', 'integrity', 'commission', 'now']","Lithgow, New South Wales",3,2022,2,10,1,-0.13636363636363635,"@AlexanderDowner  we got  evidence theAus gov corrupt politicians bureaucrats @AusFedPolice are covering up war crimes for Indonesia in West Papua 
NATIONAL INTEGRITY COMMISSION NOW @Senator_Patrick @JulieAnnFinney2 @canberratimes .
https://t.co/0G55zq3gRf
https://t.co/SGRYp2MLVC https://t.co/zbozZnPVQ9 https://t.co/cOaePjCOg1"
1716,"['following', 'enough', 'groups', 'see', 'the', 'screen', 'shots']","Townsville, Queensland",3,2022,2,10,2,0.08333333333333333,@DanielKalban Im following enough L groups to see the screen shots 😂
1717,"['the', 'guardian', 'prepares', '000', 'troops', 'case', 'refugee', 'crisis', 'invaded', 'via']","Broadwater, New South Wales",3,2022,2,10,1,-0.14285714285714285,"The Guardian: UK prepares 1,000 troops in case of refugee crisis if Ukraine invaded.
https://t.co/poJbtgESro

via @GoogleNews"
1718,"['psalm', 'ses']","Sydney, New South Wales",3,2022,2,10,1,0.0,"Psalm 56:3-4 💜🙏🏽 

#TrustHisPromises"
1719,"['love', 'live', 'here']","Brisbane, Queensland",3,2022,2,10,1,0.3,I’d love to live here ❤️❤️❤️ https://t.co/qwunmEfmta
1720,"['served', 'you', 'right', 'for', 'drinking', 'coke', 'zero', 'would', 'have', 'charged']","Melbourne, Victoria",3,2022,2,10,3,-0.23076923076923078,@jamesrokewarne Served you right for drinking coke zero. I would have charged $5
1721,"['that', 'you']","Melbourne, Victoria",3,2022,2,10,3,0.0,@jamesrokewarne That you @BramPresser ??
1722,[''],"Brisbane, Queensland",3,2022,2,10,1,0.0,@VelvetIguana1 https://t.co/7rhfsI4jBZ
1723,[''],"Brisbane, Queensland",3,2022,2,10,1,0.0,@VelvetIguana1 https://t.co/bSPRPY2sH0
1724,"['met', 'flora', 'briefly', 'pom', 'she', 'impressive', 'and', 'lovely', 'person', 'love', 'seeing', 'png', 'couples', 'building', 'great', 'careers', 'together']","Sydney, New South Wales",3,2022,2,10,6,0.6521739130434783,@MallissaSauk 😊 I met Flora briefly in Pom - she’s impressive and a lovely person. Love seeing png couples building great careers together.
1725,[''],"Brisbane, Queensland",3,2022,2,10,10,0.0,@WildStagTH @JohnnyDeppNFT @blunorti @Christe88972063 @laura_oc_rapira
1726,"['customer', 'kfc', 'wearing', 'boston', 'celtics', 'kyrie', 'irving', 'jersey', 'and', 'they', 'not', 'wearing', 'their', 'mask']","Sydney, New South Wales",3,2022,2,10,1,0.1111111111111111,Customer in my KFC wearing a Boston Celtics Kyrie Irving jersey and they're not wearing their mask 🌚
1727,"['wouldn', 'have', 'made', 'this', 'far', 'without', 'the', 'people', 'took', 'hold', 'during', 'journey']","Melbourne, Victoria",3,2022,2,10,1,0.0,I wouldn't have made it this far without the people I took hold of during my journey! https://t.co/NEOBjdq9l1
1728,"['with', 'any', 'campaign', 'work', 'this']","Canberra, Australian Capital Territory",3,2022,2,10,1,0.0,I'm with any campaign  to work on this https://t.co/Npbj6jUOiU
1729,"['the', 'moritz', 'seider', 'penalty', 'kill', 'there']","Alice Springs, Northern Territory",3,2022,2,10,1,-0.7142857142857143,The Moritz Seider penalty kill there #LGRW
1730,"['road', 'bike', 'into', 'the', 'shop', 'for', 'very', 'expensive', 'service', 'was', 'happily', 'retired', 'hook', 'garage', 'after', '000kms', 'around', 'and', 'but', 'just', 'can', 'find', 'new', 'bike', 'like', 'and', 'with', 'stock', 'shortage', 'still', 'place', 'the', 'old', 'girl', 'going', 'have', 'make', 'comeback']","Melbourne, Victoria",3,2022,2,10,1,0.0,"Road bike into the shop for a very expensive service 😥.  It was happily retired on a hook in my garage after 20,000kms around Europe and Victoria, but I just can't find a new bike I like, and with stock shortage still in place, the old girl is going to have to make a comeback."
1731,"['sure', 'did', 'old', 'vitus', 'about', 'years', 'old', 'been', 'warhorse']","Melbourne, Victoria",3,2022,2,10,11,0.0,"@paulrosham Sure did, it's an old Vitus, about 8-9 years old.  Been a warhorse."
1732,"['two', 'programs', 'have', 'never', 'watched']","Sydney, New South Wales",3,2022,2,10,2,0.0,@erfbeeass Two programs I have never watched.
1733,['yeppers'],"Perth, Western Australia",3,2022,2,10,5,0.0,@GrisStephan @KateEmerson88 Yeppers
1734,"['can', 'they', 'just', 'get', 'sheriff', 'overturn', 'the', 'decision', 'just', 'seize', 'the', 'court', 'under', 'international', 'cooked', 'law']","Canberra, Australian Capital Territory",3,2022,2,10,1,0.0,"Can't they just get a sheriff to overturn the decision?

Just seize the court under international cooked law. https://t.co/FPSIjlWxf0"
1735,"['vote', 'leaders', 'who', 'prioritise', 'the', 'health', 'your', 'mothers', 'and', 'sisters', 'over', 'their', 'ego', 'noken', 'votim', 'kago', 'cult', 'lidas', 'mother', 'should', 'die', 'drug', 'shortage']","Brisbane, Queensland",3,2022,2,10,1,-0.19230769230769232,Vote leaders who prioritise the health of your mothers and sisters over their ego. Noken votim kago cult Lidas…no mother should die of drug shortage #EnoughIsEnough
1736,['lolz'],"Sydney, New South Wales",3,2022,2,10,1,0.0,Lolz... @HillaryClinton https://t.co/AiycIPFlE3 https://t.co/Vz5Glm7IOQ
1737,"['abcs', 'giving', 'platform', 'their', 'favourite', 'neocons', 'aspi', 'their', 'war', 'industry', 'hack', 'gushing', 'over', 'asio', 'and', 'their', 'spies', 'moral', 'panic', 'she', 'has', 'ornament', 'her', 'bookshelf']","Nelson Bay - Corlette, New South Wales",3,2022,2,10,1,-0.1,"ABCs giving a platform to their favourite neocons, ASPI. Their war industry hack gushing over ASIO and their Tinder spies moral panic. 

She has a AK-47 ornament on her bookshelf.."
1738,['4wl'],"Sydney, New South Wales",3,2022,2,10,1,0.0,@NatashaCL7 😂😂😂 https://t.co/Bc9Bis34Wl
1739,"['they', 'wanted', 'able', 'discriminate']","Sydney, New South Wales",3,2022,2,10,2,-0.18181818181818182,@MichaelSpring17 @ItsBouquet @AlboMP So they wanted to be able to discriminate?
1740,"['100', 'very', 'skilful', 'but', 'all', 'the', 'greens', 'etc', 'were', 'calling', 'for', 'his', 'head', 'did', 'job', 'they', 'will', 'never', 'able']","Sydney, New South Wales",3,2022,2,10,9,0.0,"@JolyonWagg6 @LNPvoterfail @ExC__Gale @palaceletters @MichaelSpring17 @AlboMP 100%. Very skilful.
But all the Greens etc. were calling for his head. He did a job they will never be able to do."
1741,"['knew', 'needed', 'members', 'cross', 'the', 'floor', 'without', 'them', 'also', 'looking', 'bad', 'the', 'party', 'knew', 'could', 'have', 'enough', 'members', 'cross', 'the', 'floor', 'then', 'would', 'have', 'renegotiate', 'their', 'position', 'greens', 'total', 'could', 'backfired', 'didn', 'want', 'risk', 'that']","Melbourne, Victoria",3,2022,2,10,10,-0.09615384615384616,@JohnspickupJohn @MichaelSpring17 @AlboMP Albo knew he needed LNP members to cross the floor without them also looking bad to the party! Albo knew if he could have enough LNP members cross the floor then LNP would have to renegotiate their position! Greens total no could’ve backfired didn’t want to risk that! #Albo4PM
